,0,1,2
491,Mon Apr 12 02:28:21 +0000 2021,1381433981049036801,rt @atin_hkofcl: sb19 has been nominated on @idolpick_vote best music of march. the 2nd bb ads that we need to win. let's get this a'tin.…
492,Mon Apr 12 02:28:21 +0000 2021,1381433980860383235,"watch me turn this music shi up...
@freddiegibbs 
@officialsd_tm 
@youngchopbeatz 
https://t.co/whe5zb8jyi
singles… https://t.co/3tcnarkcw8"
493,Mon Apr 12 02:28:21 +0000 2021,1381433981183397888,"skid row - i remember you (official music video) https://t.co/js4znfdtoh via @youtube 

classic! 😍"
494,Mon Apr 12 02:28:21 +0000 2021,1381433981506179074,rt @ogxtp: even if yo music trash keep going because trash rappers can get rich too
495,Mon Apr 12 02:28:21 +0000 2021,1381433982219337729,rt @itszaeok: the music[+]+{+}+#&gt;
496,Mon Apr 12 02:28:21 +0000 2021,1381433982290698240,"rt @twiceanalytics: all-credits includes the member’s participation in a specific track. solo tracks, written or produced tracks and sub-un…"
497,Mon Apr 12 02:28:21 +0000 2021,1381433982512898050,"rt @hammie_yuyu: #ขอโทษที่ยังร้องไห้​ ranked #11 on musiclibrary week 15 

aside from voting, streaming mv &amp; song is important to get highe…"
498,Mon Apr 12 02:28:22 +0000 2021,1381433983150432258,"rt @sugacology: 🗓   bts upcoming schedule

• april 17 ㅡ bangbangcon 2021
• april 23 ㅡ tokopedia special
• may ㅡ bts comeback
• may 24 ㅡ bil…"
499,Mon Apr 12 02:28:22 +0000 2021,1381433983620145154,rt @emperorguk: au where jeongguk has a big appreciation for music. he also has the audacity. https://t.co/ubjjksjgws
500,Mon Apr 12 02:28:22 +0000 2021,1381433983565697025,"""i hope"" is a song co-written and recorded by american country music singer gabby barrett. she released the single… https://t.co/ijpz63us8o"
501,Mon Apr 12 02:28:22 +0000 2021,1381433984085716998,rt @fundsforjk: drop your streaming screenshots here #teamspice
502,Mon Apr 12 02:28:22 +0000 2021,1381433984064704512,"@jaiyieee — netflix
— spotify
— apple music
— wattpad premium / coins
— lightroom presets
— vsco , unfold
— ios &amp; a… https://t.co/swah2momsc"
503,Mon Apr 12 02:28:22 +0000 2021,1381433985381765123,"rt @mamamoocharts: youtube music videos trending worldwide: 

#9 [teaser] 휘인 (whee in) - water color #2

trending in 10 countries:
🔗 https:…"
504,Mon Apr 12 02:28:22 +0000 2021,1381433985465786374,rt @60minutes: most of the music prince created and recorded was never released — eight thousand songs by one estimate. prince vocalist she…
505,Mon Apr 12 02:28:22 +0000 2021,1381433985679699968,kiera b - love cycle (prod. vando x hendriqs) tune in right now for more new music https://t.co/39vknhgzxt
506,Mon Apr 12 02:28:22 +0000 2021,1381433985797025797,"rt @popdatamusic: ""fine line"" by @harry_styles has now surpassed 4 billion streams on spotify.

this is his 1st album to achieve this and r…"
507,Mon Apr 12 02:28:22 +0000 2021,1381433983850831873,"the new playlist starts in tijuana (herb alpert) &amp; ends in act (@genesisowusu), has double chelsea hotel (leonard c… https://t.co/rnz6momu0s"
508,Mon Apr 12 02:28:22 +0000 2021,1381433986778533895,rt @dieforbiiebs: @jwandrews11 @bieberfevor3 @talkofthecharts justin and ariana are just on a whole other level of fame. they’re going to d…
509,Mon Apr 12 02:28:22 +0000 2021,1381433986828922881,rt @jhopestreamteam: we have had these masterpieces for 2 years! with dionysus and jamais vu we can see how versatile j-hope is when making…
510,Mon Apr 12 02:28:22 +0000 2021,1381433987051175949,@noona_tiny @mikamikachu1117 @ateezofficial oh man btob are great. i never really listened to their music but my pr… https://t.co/g2nsagbwkl
511,Mon Apr 12 02:28:23 +0000 2021,1381433987344785409,rt @baddietitan: beyonce was not playing around on check on it. https://t.co/uknkwy5rml
512,Mon Apr 12 02:28:23 +0000 2021,1381433988389036032,"@black_to_pinks votar en el sitio web

vote here
website: https://t.co/fpwes8y7yx

vote hylt for best music video &amp;… https://t.co/emrthlszju"
513,Mon Apr 12 02:28:23 +0000 2021,1381433989425160197,"rt @blinkvotingpage: [🗳️ iheartradio music awards | best music video ]

i vote #howyoulikethat for #bestmusicvideo on #iheartawards @blackp…"
514,Mon Apr 12 02:28:23 +0000 2021,1381433990318592010,same energy
515,Mon Apr 12 02:28:23 +0000 2021,1381433990331174918,"rt @lostasfmoo: gang...go run it up
steam and comment to boost, don’t forget to like either💀
#wheein #wheein_redd #redd #d1towheeinredd #ma…"
516,Mon Apr 12 02:28:23 +0000 2021,1381433990561755138,"rt @hsdaily: iheartradio music awards voting thread 🗳

#adoreyou #bestlyrics #iheartawards rt + tweet to vote!

don’t forget to vote on the…"
517,Mon Apr 12 02:28:23 +0000 2021,1381433991274897409,"""actor selena &gt;&gt;&gt; singer selena"" can y'all stfu selena's music is literally miles better than anything she ever acted on y’all just lying😭"
518,Mon Apr 12 02:28:24 +0000 2021,1381433992424079361,"rt @nasirtajir: corona is like a congolese music. you think it's ending and boom, bolingo wa ngai tous les monde bouge."
519,Mon Apr 12 02:28:24 +0000 2021,1381433993216761856,"rt @kyhfanunion: ⭐️20210412 theswoonnetflix ig update⭐️

we see halos around our oppas too 😇 (with angelic music to match)

please like and…"
520,Mon Apr 12 02:28:24 +0000 2021,1381433993753735176,"rt @noley_: a hot tub sounds so amazing right now, get some drinks some music. now that's relaxing"
521,Mon Apr 12 02:28:24 +0000 2021,1381433993824976896,rt @gubi: all i do is b pretty and listen to music
522,Mon Apr 12 02:28:24 +0000 2021,1381433994642747394,@chrisegginton @robyngalah i’ve seen better dancing from a year 8 music class.
523,Mon Apr 12 02:28:24 +0000 2021,1381433995158781957,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
524,Mon Apr 12 02:28:25 +0000 2021,1381433996022669312,rt @abcsignature: round of 👏👏👏 for the ‘high fidelity’ music supervision team on their win at the guild of music supervisors awards! #highf…
525,Mon Apr 12 02:28:25 +0000 2021,1381433996043722754,rt @charts_k: .@bts_twt's 'map of the soul: persona' is the first album by a korean act and first non-english album in history to have ever…
526,Mon Apr 12 02:28:25 +0000 2021,1381433995976601603,"@bharadwajspeaks congregation religion perhaps only requires space enough for that, rest being for show off.

huge… https://t.co/kortm2yl9u"
527,Mon Apr 12 02:28:25 +0000 2021,1381433996496662531,"rt @mew_land: good mewning 🌞🐼

let's vote together.

📢 music library digital vote
week 16 

https://t.co/8s7s6i7da0 

✅ good day
✅ nan na
✅…"
528,Mon Apr 12 02:28:25 +0000 2021,1381433996643471361,"rt @wachsimonetv: today, we learned adah, the granddaughter killed in wednesday’s shooting in rock hill wrote a song about jesus days befor…"
529,Mon Apr 12 02:28:25 +0000 2021,1381433996848996353,"rt @wendydaily221: wendy's like water is at #50 on spotify thailand's top 50 most played tracks!

https://t.co/kyhjqxrx8b

#wendy #웬디 @rvsm…"
530,Mon Apr 12 02:28:25 +0000 2021,1381433997625016321,most of them staying for music whether as composing or writer or soloist  #ujungtabletalk
531,Mon Apr 12 02:28:25 +0000 2021,1381433997419556866,"@marrjete_ @thisisrappromo video out now!!
4brianlee
##apple #4brianlee #throwingbandz #singer #drake #djkhaled… https://t.co/sypqvaoile"
532,Mon Apr 12 02:28:25 +0000 2021,1381433997750796288,"can i get cancelled for this /hj
https://t.co/hysgcx0xgh"
533,Mon Apr 12 02:28:25 +0000 2021,1381433997834653701,"@ahahannya viu prems
1 month - 15
3 months - 25
6 months- 45
12 months -70

netflix solo
1 month - 225
3 months - 5… https://t.co/ddrz5sxr8b"
534,Mon Apr 12 02:28:25 +0000 2021,1381433998052794368,@whitejohnlennon i have several friends who might be interested. if you have the sheet music lmk
535,Mon Apr 12 02:28:25 +0000 2021,1381433998027685891,rt @dokkidoodlez: i have no music experience but apparently geno and i having a talent switch 🙄👋 so here’s some beats i made https://t.co/7…
536,Mon Apr 12 02:28:25 +0000 2021,1381433999055282177,"rt @moviescommons: the christmas plaza
a site dedicated to christmas movies, recipes, music, gifts, &amp; news. worth checking out. tell a frie…"
537,Mon Apr 12 02:28:26 +0000 2021,1381434000523206658,"rt @mikafiles: 210412 | qq music 

#mikaxpush5forcute debuts on the new song chart at number 3 🥝💚

w/ 1.3 million streams in 24 hrs 🔥

#mik…"
538,Mon Apr 12 02:28:26 +0000 2021,1381434000661680131,rt @forbes: bts’s ‘film out’ is officially the no. 1 music video in the world https://t.co/fhaq4aej4r https://t.co/0ijyd8oozu
539,Mon Apr 12 02:28:26 +0000 2021,1381434002624688134,@btspopperonly they are counting views of channels only! but it is completely skewed data since bangtan tv doesn't… https://t.co/4cdekqthop
540,Mon Apr 12 02:28:26 +0000 2021,1381434003639521284,monday! https://t.co/fewk1kgb5c
541,Mon Apr 12 02:28:26 +0000 2021,1381434003870388226,rt @douchebass: spotify + twitter = safe place
542,Mon Apr 12 02:28:27 +0000 2021,1381434004256088070,"rt @nct_charts: .@nctsmtown ""resonance pt.2"" has surpassed 200 million streams on spotify. https://t.co/qm5oghdsws"
543,Mon Apr 12 02:28:27 +0000 2021,1381434005044613122,rt @mytigersden: they will have english and japanese subtitles for overseas fans! hope we can support baekho's first musical with online vi…
544,Mon Apr 12 02:28:27 +0000 2021,1381434005120299010,rt @baddietitan: beyonce was not playing around on check on it. https://t.co/uknkwy5rml
545,Mon Apr 12 02:28:27 +0000 2021,1381434005518610436,"@awrabriguelaaa avail na!
netflix 1 month shared- ₱67
spotify 1 month solo- ₱32
viu premium 55 pesos 12 months!
pic… https://t.co/i6kmi6qgok"
546,Mon Apr 12 02:28:27 +0000 2021,1381434005627658243,rt @charts_k: .@bts_twt's 'map of the soul: persona' is the first album by a korean act and first non-english album in history to have ever…
547,Mon Apr 12 02:28:27 +0000 2021,1381434006042984462,music is my core for any mental state i’m in.
548,Mon Apr 12 02:28:27 +0000 2021,1381434006382682113,rt @drunkonselenur: “actress s*lena” &gt; “music s*lena” like baby first of all if you need to take out a letter when you’re typing her name y…
549,Mon Apr 12 02:28:27 +0000 2021,1381434006562992134,"rt @sj_stats: .@sjofficial reaches a new peak of 1,881,901 monthly listeners on spotify (+10,259).

 https://t.co/wnv009i6gb"
550,Mon Apr 12 02:28:27 +0000 2021,1381434006588125184,"rt @chungha_voting: querencia today only earned around 300k streams on spotify, please don't stop streaming, we're close to 100m, we can do…"
551,Mon Apr 12 02:28:27 +0000 2021,1381434006781198337,rt @drunkonselenur: “actress s*lena” &gt; “music s*lena” like baby first of all if you need to take out a letter when you’re typing her name y…
552,Mon Apr 12 02:28:27 +0000 2021,1381434006860861440,rt @brandbup: new music coming 🔜 from image featuring keyz🌎🚨🚨🚨 https://t.co/hghwhvvxeb
553,Mon Apr 12 02:28:27 +0000 2021,1381434007729147905,"rt @moviescommons: the christmas plaza
a site dedicated to christmas movies, recipes, music, gifts, &amp; news. worth checking out. tell a frie…"
554,Mon Apr 12 02:28:28 +0000 2021,1381434008429559811,"quick reminder to stream selfish love on youtube 

@selenagomez 
watch now 
selfish love music video 
@selenagomez

 https://t.co/lxm6w2mv8l"
555,Mon Apr 12 02:28:28 +0000 2021,1381434008601460741,"rt @lockdownoffl: #lift movie tamilnadu theatrical rights bagged by @libraproduc 

starring @kavin_m_0431 &amp; @actor_amritha 

dir by @vineet…"
556,Mon Apr 12 02:28:28 +0000 2021,1381434008576348163,rt @maybeeevirgo: sending me music u think id like is a love language
557,Mon Apr 12 02:28:28 +0000 2021,1381434008806989824,"rt @votingteamsb19: a'tintion:

sb19 is nominated in 2 categories on idolpick and it will end both on april 18, 11pm pst.

please keep voti…"
558,Mon Apr 12 02:28:28 +0000 2021,1381434008857362433,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
559,Mon Apr 12 02:28:28 +0000 2021,1381434009121656834,"@iheartradio i vote  #btsarmy for #bestfanamy  on #iheartawards 
best amusic video
i vote for #dynamite… https://t.co/yga0yrjyst"
560,Mon Apr 12 02:28:28 +0000 2021,1381434009092153344,not only does beyoncé hate check on it...but she hates the music video too? https://t.co/xlpoz31exp
561,Mon Apr 12 02:28:28 +0000 2021,1381434009943674892,"if you have watched the sound of music, marry me"
562,Mon Apr 12 02:28:28 +0000 2021,1381434009968840706,rt @_mdee01: starboy soco hit 53m streams via spotify 🔥🔥 https://t.co/tbwtc3ej0x
563,Mon Apr 12 02:28:28 +0000 2021,1381434009985691657,#nowplaying never did this before by black saint on #spotify https://t.co/y7ndmpplao at 03:28
564,Mon Apr 12 02:28:28 +0000 2021,1381434010182807555,"rt @howarda_esq: dad, to me: “ i like bob marley. everything he sings happy, about enjoying life”

me: yes, he is the opposite of country m…"
565,Mon Apr 12 02:28:28 +0000 2021,1381434010342133770,"rt @lay_studio: one stroke, one drawing, composing music from the past to the present. step by step towards heaven and completing the dream…"
566,Mon Apr 12 02:28:28 +0000 2021,1381434010056806401,"rt @caratmom_1004: seungkwan is taking korean music to another level, and it shows how they lift everyone's music and not just theirs. prou…"
567,Mon Apr 12 02:28:28 +0000 2021,1381434010606436352,"@oasisrsv2 @weareoneexo 83. happy birthday sehun

https://t.co/tjjmznwogj
#exo @weareoneexo #sehun 
#happysehunday"
568,Mon Apr 12 02:28:28 +0000 2021,1381434011231252486,rt @wenbbie: have a https://t.co/ywoyc5sot3
569,Mon Apr 12 02:28:28 +0000 2021,1381434011021582339,"take me back 'cause i wanna stay
save your tears for another
save your tears for another day
save your tears for an… https://t.co/uvdyxmw4kj"
570,Mon Apr 12 02:28:28 +0000 2021,1381434011310940160,"@congtv_1 — netflix
— spotify
— apple music
— wattpad premium / coins
— lightroom presets
— vsco , unfold
— ios &amp; a… https://t.co/apzfaw9te1"
571,Mon Apr 12 02:28:28 +0000 2021,1381434011470327808,"rt @shinpremiums_: hello, are you looking for cheap and affordable premium accounts? dm us now to avail and also we we're looking for activ…"
572,Mon Apr 12 02:28:28 +0000 2021,1381434011789185024,@ladygaganotify @triconoutsold also stream the album on spotify and apple music!!!
573,Mon Apr 12 02:28:28 +0000 2021,1381434011868749824,rt @bpinamerica: the pinks delivered one of the biggest music videos in 2020 and they deserve an award for it so let’s work for that award…
574,Mon Apr 12 02:28:28 +0000 2021,1381434012162519042,rt @cryingpupusa: white ppl who look like they smell like government cheese &amp; sewage water always have the shittiest takes on rap music / a…
575,Mon Apr 12 02:28:29 +0000 2021,1381434013223514116,"@statsawards his strength, his voice, his music, his vibe
i vote #louies for #bestfanarmy at the #iheartawards"
576,Mon Apr 12 02:28:29 +0000 2021,1381434013731020800,"rt @garats17: #세븐틴  upcoming sched
4/13
#the8 side by side 6pm
 
4/18
hitori janai 1st perf on love music 24:30

4/21
official release of h…"
577,Mon Apr 12 02:28:29 +0000 2021,1381434014230310915,rt @yulovecoffee: official music video ☕️💙❕ https://t.co/dcff8uokz7 https://t.co/zkkozjrlf6
578,Mon Apr 12 02:28:29 +0000 2021,1381434014657957888,"rt @billboardbts20: rules:  https://t.co/oeq1uczvhb
vote here:  https://t.co/fubwb92lnn 

i vote #dynamite for #bestmusicvideo at the 2021…"
579,Mon Apr 12 02:28:29 +0000 2021,1381434014645563392,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
580,Mon Apr 12 02:28:29 +0000 2021,1381434014645547009,"@sockmonkey13 thank you! let love in, abattoir blues and murder ballads. plus a bunch of other random apple music recommendations."
581,Mon Apr 12 02:28:29 +0000 2021,1381434015169740801,"🔮selling apps premium &amp; bubble🔮
🌟aman
🌟legal
🌟trusted

✨netflix, spotify, viu, iflix, disney+hotstar, lysn, etc✨

m… https://t.co/czcscdslym"
582,Mon Apr 12 02:28:29 +0000 2021,1381434016465752066,rt @byunpilates: bambi is at the top of both trenchill krnb and kimbops playlists on spotify ☺️ dont froget to stream bambi directly from t…
583,Mon Apr 12 02:28:29 +0000 2021,1381434016516071425,"rt @anne_zelfliefde: music changes my mood

werisetogether amanda"
584,Mon Apr 12 02:28:30 +0000 2021,1381434017497501696,"rt @nct_charts: .@nctsmtown ""resonance pt.2"" has surpassed 200 million streams on spotify. https://t.co/qm5oghdsws"
585,Mon Apr 12 02:28:30 +0000 2021,1381434018546077703,rt @forbes: bts’s ‘film out’ is officially the no. 1 music video in the world https://t.co/6to8iqbzgf https://t.co/8kokrqms0i
586,Mon Apr 12 02:28:30 +0000 2021,1381434019649355777,ugh yes i finished writing my song for music theory
587,Mon Apr 12 02:28:30 +0000 2021,1381434019796168704,rt @petes_diary: don't forget to support pete's diary by shopping for all your music gear @sweetwater through this link https://t.co/bukpje…
588,Mon Apr 12 02:28:30 +0000 2021,1381434019745763337,rt @dbcxptures: maybe i’m getting old but i genuinely don’t understand how people listen to this type of music.
589,Mon Apr 12 02:28:30 +0000 2021,1381434019963936771,rt @writtenbyhanna: please donate. it is beyond shameful the way the music industry exploit and leave people dry  https://t.co/kjfrgoje6v
590,Mon Apr 12 02:28:30 +0000 2021,1381434019926179843,this song gives me g*ckt vibes..... bc i hate it hahaha do you get the joke? https://t.co/f1w3ukio99
591,Mon Apr 12 02:28:30 +0000 2021,1381434020530032640,"rt @complexmusic: one of the most iconic performances in music history.

dmx in front of the whole world at woodstock 99 🙏🏾
https://t.co/nh…"
592,Mon Apr 12 02:28:30 +0000 2021,1381434020517404675,"raheem devaughn &amp; apollo brown collaborative album “lovesick” https://t.co/hehmgwcmp0 

#music #song #album"
593,Mon Apr 12 02:28:30 +0000 2021,1381434020626583554,"merge yameii the entirety of oseanworld so so crazy
https://t.co/vbr1nwtmbd"
594,Mon Apr 12 02:28:31 +0000 2021,1381434020978782209,"49. btw aku sambil streaming di spotify

i vote #dynamite for #bestmusicvideo at the 2021 #iheartawards @bts_twt"
595,Mon Apr 12 02:28:31 +0000 2021,1381434021196918784,"rt @army_connect: #dynamite needs only 2.26m views to reach 1b.

it will be the fastest music video by a korean group to reach 1b.

join th…"
596,Mon Apr 12 02:28:31 +0000 2021,1381434021348044804,"@koiwasuregusass yuu shirota!!!!!! 

owo i used to listen to his music. heart of glass was my favorite lol"
597,Mon Apr 12 02:28:31 +0000 2021,1381434021381607425,rt @charts_k: .@bts_twt's 'map of the soul: persona' is the first album by a korean act and first non-english album in history to have ever…
598,Mon Apr 12 02:28:31 +0000 2021,1381434021671010308,"rt @dojacat: my song “say so” is nominated for @iheartradio’s first-ever tiktok bop category at their music awards this year!
#sayso #tikto…"
599,Mon Apr 12 02:28:31 +0000 2021,1381434021813571587,rt @gmadoveawards: #songsofhope 🖤🕊🙌🏾🎶 listen to our songs of hope playlist on spotify now! https://t.co/prtx1izk2i @donnieradio #lovegoesvi…
600,Mon Apr 12 02:28:31 +0000 2021,1381434021851316227,"girlfriend by avril lavigne
https://t.co/7ze6xrcrn5"
601,Mon Apr 12 02:28:31 +0000 2021,1381434023004803073,rt @seienagomezdata: .@selenagomez &amp; the scene have surpassed 900 million total streams on spotify. https://t.co/drbbkjxzad
602,Mon Apr 12 02:28:31 +0000 2021,1381434023424057350,"rt @emarieyyehoshi: seungkwan is not just an idol, not just an entertainer, not just a main vocal, not just a seventeen member, and not jus…"
603,Mon Apr 12 02:28:31 +0000 2021,1381434024049180673,would you look at that
604,Mon Apr 12 02:28:31 +0000 2021,1381434024149745664,"@basetoko disini ready kak @est3oo5 😸

🐾 netflix spotify youtube get contact wetv vsco viu canva apple music premiu… https://t.co/dvljjy6ist"
605,Mon Apr 12 02:28:31 +0000 2021,1381434024372002826,"about 3 hours ago the fate of humanity was lost in a freak accident involving twitter, hyperpop, and burgers. to cl… https://t.co/7inwbczvgr"
606,Mon Apr 12 02:28:31 +0000 2021,1381434024514760717,@_cvpher the music gets me everytime 😭
607,Mon Apr 12 02:28:31 +0000 2021,1381434024841728000,not yet
608,Mon Apr 12 02:28:32 +0000 2021,1381434025139703811,"@popligion four movies, four roles in one music video! ikdr"
609,Mon Apr 12 02:28:32 +0000 2021,1381434025592594433,"gabrielle giffords recovery is another example of the significance of music to every fibre of our human existence,… https://t.co/4viruv607h"
610,Mon Apr 12 02:28:32 +0000 2021,1381434026137894920,"rt @sounds_of_cheol: seventeen will perform hitorijanai next week april 19, 12:30am kst on love music!! ❤️ @pledis_17 https://t.co/iybfrmsh…"
611,Mon Apr 12 02:28:32 +0000 2021,1381434026456621057,"rt @taylorswiftchar: 🌎worldwide apple music album chart

#2. fearless (=)
#10. #evermore (-2)
#11. #folklore (=)
#20. 1989 (+1)
#22. lover…"
612,Mon Apr 12 02:28:32 +0000 2021,1381434028159500289,"rt @popdatamusic: ""fine line"" by @harry_styles has now surpassed 4 billion streams on spotify.

this is his 1st album to achieve this and r…"
613,Mon Apr 12 02:28:32 +0000 2021,1381434027752628224,"charlie (@cmwashby) from @impsenatepod joins me to talk #thefalconandwintersoldier, #marvel tv, #starwars and more!… https://t.co/tz7zeup1rc"
614,Mon Apr 12 02:28:32 +0000 2021,1381434028759293953,"when you fall in love and think someone looks so perfect in your eyes.

https://t.co/qljwmukoz2"
615,Mon Apr 12 02:28:32 +0000 2021,1381434028935421952,"rt @enhypen_charts: join with us for a spotify streaming party today at 16:00 kst.

@enhypen_members @enhypen #enhypen #엔하이픈"
616,Mon Apr 12 02:28:32 +0000 2021,1381434028893466624,rt @wendydaily221: wendy is the cover of spotify's hot hits korea featuring hit songs from south korea and abroad with like water as the #1…
617,Mon Apr 12 02:28:33 +0000 2021,1381434029128433671,"rt @mikafiles: 210412 | qq music 

#mikaxpush5forcute debuts on the new song chart at number 3 🥝💚

w/ 1.3 million streams in 24 hrs 🔥

#mik…"
618,Mon Apr 12 02:28:33 +0000 2021,1381434029174480896,"rt @chartdata: .@bts_twt's ""dynamite"" has now surpassed 800 million streams on spotify. first song by a korean act to hit this milestone."
619,Mon Apr 12 02:28:33 +0000 2021,1381434029367382017,"me queda a la perfección:
 «i don't love you, i don't care and all i want is one night with you just 'cause i'm sel… https://t.co/lbhiam22zz"
620,Mon Apr 12 02:28:33 +0000 2021,1381434029715517441,rt @itsbradshepard: the live performance of rhea ripley’s theme music may have been the worst in #wwe history.  that was hot garbage and ha…
621,Mon Apr 12 02:28:33 +0000 2021,1381434030680330245,why does this sound so aggressive lmao
622,Mon Apr 12 02:28:33 +0000 2021,1381434031502397442,rt @popcrave: ‘evermore’ by @taylorswift13 has reached 1 billion streams on spotify. this is her seventh album to achieve this. https://t.c…
623,Mon Apr 12 02:28:33 +0000 2021,1381434031313543168,"@koomorebie —✨halo kak, yui jual app premium nih~

ㅡ trusted 
ㅡ legal 100%
ㅡ bergaransi

ready apps:
☁ netflix, dis… https://t.co/zfjiehafav"
624,Mon Apr 12 02:28:34 +0000 2021,1381434034492956673,"rt @vanderlansjim: a star shot 📸 ✨ 😎 ... with fred astaire in the foreground, elvis presley strikes up a conversation with frank sinatra ..…"
625,Mon Apr 12 02:28:34 +0000 2021,1381434035226902529,"rt @cabbagebrains: she gave feedback on it, as did basically everyone bob moog knew. she wasn't ""one of the inventors."" that was bob moog.…"
626,Mon Apr 12 02:28:34 +0000 2021,1381434035319214080,"this is my mood tonight.

 https://t.co/t6m6egg87n"
627,Mon Apr 12 02:28:34 +0000 2021,1381434035340107778,"rt @teumeonspotify: currently treasure is last year's rookie group with the most monthly listeners but every day they keep going down, if w…"
628,Mon Apr 12 02:28:34 +0000 2021,1381434035780481024,rt @bpinamerica: the pinks delivered one of the biggest music videos in 2020 and they deserve an award for it so let’s work for that award…
629,Mon Apr 12 02:28:34 +0000 2021,1381434035809873922,rt @theneedledrop: don’t tell me you guys believe in music. 🙄 https://t.co/uwhvfo9mat
630,Mon Apr 12 02:28:34 +0000 2021,1381434036002844673,"rt @inspirouex: konnect ent: “the artistic elements of chaos &amp; agony are naturally composed within the performance. the heavy sound, the un…"
631,Mon Apr 12 02:28:34 +0000 2021,1381434036418134021,"rt @bravetranslate: brave brothers

""i didn't major in music
had no idea 
i still don't know how to read music or code
when i push this bas…"
632,Mon Apr 12 02:28:34 +0000 2021,1381434036183269381,@snuffloser giving very much https://t.co/hhyxcjttce
633,Mon Apr 12 02:28:34 +0000 2021,1381434037361913862,"rt @shawnmendesbra: “so give yourself a chance to get lost in wonderland....” 🎶

https://t.co/d3ap10zcc8"
634,Mon Apr 12 02:28:35 +0000 2021,1381434037760315393,"understandable *escapes from the monsters grasp* ha! *music plays, slowing the corruption*"
635,Mon Apr 12 02:28:35 +0000 2021,1381434038615875590,"rt @sounds_of_cheol: seventeen will perform hitorijanai next week april 19, 12:30am kst on love music!! ❤️ @pledis_17 https://t.co/iybfrmsh…"
636,Mon Apr 12 02:28:35 +0000 2021,1381434038699884544,rt @4seulie: loona sound this loona sound that just listen to the damn music idgaf about what type of sound they have if the music hits the…
637,Mon Apr 12 02:28:35 +0000 2021,1381434038859272192,"rt @got7inc: 🎶meet me when the sun goes down🎶 hit #1 in 17 countries!

🇲🇳🇶🇦🇸🇦🇹🇭🇸🇻🇵🇭🇪🇪🇰🇪🇦🇷🇵🇪🇩🇴🇨🇴🇸🇬🇨🇱🇪🇨🇰🇿🇧🇷
🔗https://t.co/s3zwcofzl2

and we…"
638,Mon Apr 12 02:28:35 +0000 2021,1381434039664447489,@landryqwalker @tiredfairy @chrisfenoglio i’m not sure i buy all of that. there’s so many other cultural elements t… https://t.co/so6pvt2u3j
639,Mon Apr 12 02:28:35 +0000 2021,1381434039895171076,"rt @alchemiccutie: once again, @vakerics brings us a beautiful timelapse of him creating the snowy themed village. check out the full video…"
640,Mon Apr 12 02:28:35 +0000 2021,1381434040641708036,"rt @sm_nct_backup: [!!!] nctzens! we are nominated at the iheart radio music awards 2021 for 'best fan army'!

if you are from us, canada,…"
641,Mon Apr 12 02:28:35 +0000 2021,1381434040830599169,rt @selgoncharts: .@selenagomez has now surpassed 12.9 billion streams on spotify as a soloist artist. she’s one of the most streamed femal…
642,Mon Apr 12 02:28:35 +0000 2021,1381434041103130624,going live with music therapy
643,Mon Apr 12 02:28:35 +0000 2021,1381434041686093826,i’ve always wanted a birthday party with a bunch of people there and everyone’s happy and there’s loud music and ga… https://t.co/rp9hr8wjcb
644,Mon Apr 12 02:28:36 +0000 2021,1381434042457976836,"rt @mamamoocharts: youtube music videos trending worldwide: 

#9 [teaser] 휘인 (whee in) - water color #2

trending in 10 countries:
🔗 https:…"
645,Mon Apr 12 02:28:36 +0000 2021,1381434042910826510,"rt @warnermusicsg: more music from @jacksonwang852 soon? this i can get behind. #teamwang

🎙️ watch the full interview with @mtvasia:  http…"
646,Mon Apr 12 02:28:36 +0000 2021,1381434043028316161,truly. if you ever want to watch someone sit at attention play them chris’ inhuman vocals on “cochise”
647,Mon Apr 12 02:28:36 +0000 2021,1381434043359760387,"rt @kluna0155: @bighit_music streaming crown spotify.... 
crown spotify crown spotify crown
crown spotify crown spotify crown
crown spotify…"
648,Mon Apr 12 02:28:36 +0000 2021,1381434044932493317,"rt @amb_cinemas: honoured to have hosted renowned director @ssrajamouli mr. s.s rajamouli garu, music director @mmkeeravaani mr. m.m. keera…"
649,Mon Apr 12 02:28:36 +0000 2021,1381434045217665025,"rt @btsfore1234: 🗳best music video🍇 
    
i vote for #dynamite for #bestmusicvideo at the #iheartawards @bts_twt   40"
650,Mon Apr 12 02:28:36 +0000 2021,1381434045456867328,"rt @gngrory: my whole                    ariana grande
life                                  &amp; her music https://t.co/oh7ovtbqil"
651,Mon Apr 12 02:28:36 +0000 2021,1381434045779771392,"rt @taesmug: when jimin needed needle &amp; thread to sew his pants cuz they were loose he bought it for him, bought a gifted jungkook a fabric…"
652,Mon Apr 12 02:28:37 +0000 2021,1381434045968613380,rt @ogxtp: even if yo music trash keep going because trash rappers can get rich too
653,Mon Apr 12 02:28:37 +0000 2021,1381434047709245445,rt @daegustiger: reason kpop stans get on us about streaming is bc they need to compensate for the fact their faves music is trash and they…
